id,side,x_file,y_file,c_file
000391,right,x_000391_right.npy,y_000391_right.npy,c_000391_right.npy
000385,left,x_000385_left.npy,y_000385_left.npy,c_000385_left.npy
000385,right,x_000385_right.npy,y_000385_right.npy,c_000385_right.npy
000568,left,x_000568_left.npy,y_000568_left.npy,c_000568_left.npy
000568,right,x_000568_right.npy,y_000568_right.npy,c_000568_right.npy
000540,left,x_000540_left.npy,y_000540_left.npy,c_000540_left.npy
000540,right,x_000540_right.npy,y_000540_right.npy,c_000540_right.npy
000226,left,x_000226_left.npy,y_000226_left.npy,c_000226_left.npy
000226,right,x_000226_right.npy,y_000226_right.npy,c_000226_right.npy
000232,left,x_000232_left.npy,y_000232_left.npy,c_000232_left.npy
000232,right,x_000232_right.npy,y_000232_right.npy,c_000232_right.npy
000554,left,x_000554_left.npy,y_000554_left.npy,c_000554_left.npy
000554,right,x_000554_right.npy,y_000554_right.npy,c_000554_right.npy
000583,left,x_000583_left.npy,y_000583_left.npy,c_000583_left.npy
000583,right,x_000583_right.npy,y_000583_right.npy,c_000583_right.npy
000597,left,x_000597_left.npy,y_000597_left.npy,c_000597_left.npy
000597,right,x_000597_right.npy,y_000597_right.npy,c_000597_right.npy
000018,left,x_000018_left.npy,y_000018_left.npy,c_000018_left.npy
000018,right,x_000018_right.npy,y_000018_right.npy,c_000018_right.npy
000024,left,x_000024_left.npy,y_000024_left.npy,c_000024_left.npy
000024,right,x_000024_right.npy,y_000024_right.npy,c_000024_right.npy
000742,left,x_000742_left.npy,y_000742_left.npy,c_000742_left.npy
000742,right,x_000742_right.npy,y_000742_right.npy,c_000742_right.npy
000756,left,x_000756_left.npy,y_000756_left.npy,c_000756_left.npy
000756,right,x_000756_right.npy,y_000756_right.npy,c_000756_right.npy
000030,left,x_000030_left.npy,y_000030_left.npy,c_000030_left.npy
000030,right,x_000030_right.npy,y_000030_right.npy,c_000030_right.npy
000965,left,x_000965_left.npy,y_000965_left.npy,c_000965_left.npy
000965,right,x_000965_right.npy,y_000965_right.npy,c_000965_right.npy
000971,left,x_000971_left.npy,y_000971_left.npy,c_000971_left.npy
000971,right,x_000971_right.npy,y_000971_right.npy,c_000971_right.npy
000959,left,x_000959_left.npy,y_000959_left.npy,c_000959_left.npy
000959,right,x_000959_right.npy,y_000959_right.npy,c_000959_right.npy
000781,left,x_000781_left.npy,y_000781_left.npy,c_000781_left.npy
000781,right,x_000781_right.npy,y_000781_right.npy,c_000781_right.npy
000795,left,x_000795_left.npy,y_000795_left.npy,c_000795_left.npy
000795,right,x_000795_right.npy,y_000795_right.npy,c_000795_right.npy
000975,left,x_000975_left.npy,y_000975_left.npy,c_000975_left.npy
000975,right,x_000975_right.npy,y_000975_right.npy,c_000975_right.npy
000961,left,x_000961_left.npy,y_000961_left.npy,c_000961_left.npy
000961,right,x_000961_right.npy,y_000961_right.npy,c_000961_right.npy
000791,left,x_000791_left.npy,y_000791_left.npy,c_000791_left.npy
000791,right,x_000791_right.npy,y_000791_right.npy,c_000791_right.npy
000949,left,x_000949_left.npy,y_000949_left.npy,c_000949_left.npy
000949,right,x_000949_right.npy,y_000949_right.npy,c_000949_right.npy
000785,left,x_000785_left.npy,y_000785_left.npy,c_000785_left.npy
000785,right,x_000785_right.npy,y_000785_right.npy,c_000785_right.npy
000008,left,x_000008_left.npy,y_000008_left.npy,c_000008_left.npy
000008,right,x_000008_right.npy,y_000008_right.npy,c_000008_right.npy
000034,left,x_000034_left.npy,y_000034_left.npy,c_000034_left.npy
000034,right,x_000034_right.npy,y_000034_right.npy,c_000034_right.npy
000752,left,x_000752_left.npy,y_000752_left.npy,c_000752_left.npy
000752,right,x_000752_right.npy,y_000752_right.npy,c_000752_right.npy
000746,left,x_000746_left.npy,y_000746_left.npy,c_000746_left.npy
000746,right,x_000746_right.npy,y_000746_right.npy,c_000746_right.npy
000020,left,x_000020_left.npy,y_000020_left.npy,c_000020_left.npy
000020,right,x_000020_right.npy,y_000020_right.npy,c_000020_right.npy
000593,left,x_000593_left.npy,y_000593_left.npy,c_000593_left.npy
000593,right,x_000593_right.npy,y_000593_right.npy,c_000593_right.npy
000587,left,x_000587_left.npy,y_000587_left.npy,c_000587_left.npy
000587,right,x_000587_right.npy,y_000587_right.npy,c_000587_right.npy
000578,left,x_000578_left.npy,y_000578_left.npy,c_000578_left.npy
000578,right,x_000578_right.npy,y_000578_right.npy,c_000578_right.npy
000550,left,x_000550_left.npy,y_000550_left.npy,c_000550_left.npy
000550,right,x_000550_right.npy,y_000550_right.npy,c_000550_right.npy
000236,left,x_000236_left.npy,y_000236_left.npy,c_000236_left.npy
000236,right,x_000236_right.npy,y_000236_right.npy,c_000236_right.npy
000222,left,x_000222_left.npy,y_000222_left.npy,c_000222_left.npy
000222,right,x_000222_right.npy,y_000222_right.npy,c_000222_right.npy
000544,left,x_000544_left.npy,y_000544_left.npy,c_000544_left.npy
000544,right,x_000544_right.npy,y_000544_right.npy,c_000544_right.npy
000381,left,x_000381_left.npy,y_000381_left.npy,c_000381_left.npy
000381,right,x_000381_right.npy,y_000381_right.npy,c_000381_right.npy
000395,left,x_000395_left.npy,y_000395_left.npy,c_000395_left.npy
000395,right,x_000395_right.npy,y_000395_right.npy,c_000395_right.npy
000418,left,x_000418_left.npy,y_000418_left.npy,c_000418_left.npy
000418,right,x_000418_right.npy,y_000418_right.npy,c_000418_right.npy
000424,left,x_000424_left.npy,y_000424_left.npy,c_000424_left.npy
000424,right,x_000424_right.npy,y_000424_right.npy,c_000424_right.npy
000342,left,x_000342_left.npy,y_000342_left.npy,c_000342_left.npy
000342,right,x_000342_right.npy,y_000342_right.npy,c_000342_right.npy
000356,left,x_000356_left.npy,y_000356_left.npy,c_000356_left.npy
000356,right,x_000356_right.npy,y_000356_right.npy,c_000356_right.npy
001048,left,x_001048_left.npy,y_001048_left.npy,c_001048_left.npy
001048,right,x_001048_right.npy,y_001048_right.npy,c_001048_right.npy
000430,left,x_000430_left.npy,y_000430_left.npy,c_000430_left.npy
000430,right,x_000430_right.npy,y_000430_right.npy,c_000430_right.npy
000801,left,x_000801_left.npy,y_000801_left.npy,c_000801_left.npy
000801,right,x_000801_right.npy,y_000801_right.npy,c_000801_right.npy
000815,left,x_000815_left.npy,y_000815_left.npy,c_000815_left.npy
000815,right,x_000815_right.npy,y_000815_right.npy,c_000815_right.npy
000183,left,x_000183_left.npy,y_000183_left.npy,c_000183_left.npy
000183,right,x_000183_right.npy,y_000183_right.npy,c_000183_right.npy
000829,left,x_000829_left.npy,y_000829_left.npy,c_000829_left.npy
000829,right,x_000829_right.npy,y_000829_right.npy,c_000829_right.npy
000197,left,x_000197_left.npy,y_000197_left.npy,c_000197_left.npy
000197,right,x_000197_right.npy,y_000197_right.npy,c_000197_right.npy
000168,left,x_000168_left.npy,y_000168_left.npy,c_000168_left.npy
000168,right,x_000168_right.npy,y_000168_right.npy,c_000168_right.npy
000140,left,x_000140_left.npy,y_000140_left.npy,c_000140_left.npy
000140,right,x_000140_right.npy,y_000140_right.npy,c_000140_right.npy
000632,left,x_000632_left.npy,y_000632_left.npy,c_000632_left.npy
000632,right,x_000632_right.npy,y_000632_right.npy,c_000632_right.npy
000154,left,x_000154_left.npy,y_000154_left.npy,c_000154_left.npy
000154,right,x_000154_right.npy,y_000154_right.npy,c_000154_right.npy
000633,left,x_000633_left.npy,y_000633_left.npy,c_000633_left.npy
000633,right,x_000633_right.npy,y_000633_right.npy,c_000633_right.npy
000155,left,x_000155_left.npy,y_000155_left.npy,c_000155_left.npy
000155,right,x_000155_right.npy,y_000155_right.npy,c_000155_right.npy
000141,left,x_000141_left.npy,y_000141_left.npy,c_000141_left.npy
000141,right,x_000141_right.npy,y_000141_right.npy,c_000141_right.npy
000627,left,x_000627_left.npy,y_000627_left.npy,c_000627_left.npy
000627,right,x_000627_right.npy,y_000627_right.npy,c_000627_right.npy
000169,left,x_000169_left.npy,y_000169_left.npy,c_000169_left.npy
000169,right,x_000169_right.npy,y_000169_right.npy,c_000169_right.npy
000828,left,x_000828_left.npy,y_000828_left.npy,c_000828_left.npy
000828,right,x_000828_right.npy,y_000828_right.npy,c_000828_right.npy
000196,left,x_000196_left.npy,y_000196_left.npy,c_000196_left.npy
000196,right,x_000196_right.npy,y_000196_right.npy,c_000196_right.npy
000182,left,x_000182_left.npy,y_000182_left.npy,c_000182_left.npy
000182,right,x_000182_right.npy,y_000182_right.npy,c_000182_right.npy
000814,left,x_000814_left.npy,y_000814_left.npy,c_000814_left.npy
000814,right,x_000814_right.npy,y_000814_right.npy,c_000814_right.npy
000800,left,x_000800_left.npy,y_000800_left.npy,c_000800_left.npy
000800,right,x_000800_right.npy,y_000800_right.npy,c_000800_right.npy
001049,left,x_001049_left.npy,y_001049_left.npy,c_001049_left.npy
001049,right,x_001049_right.npy,y_001049_right.npy,c_001049_right.npy
000357,left,x_000357_left.npy,y_000357_left.npy,c_000357_left.npy
000357,right,x_000357_right.npy,y_000357_right.npy,c_000357_right.npy
000431,left,x_000431_left.npy,y_000431_left.npy,c_000431_left.npy
000431,right,x_000431_right.npy,y_000431_right.npy,c_000431_right.npy
000425,left,x_000425_left.npy,y_000425_left.npy,c_000425_left.npy
000425,right,x_000425_right.npy,y_000425_right.npy,c_000425_right.npy
000343,left,x_000343_left.npy,y_000343_left.npy,c_000343_left.npy
000343,right,x_000343_right.npy,y_000343_right.npy,c_000343_right.npy
000419,left,x_000419_left.npy,y_000419_left.npy,c_000419_left.npy
000419,right,x_000419_right.npy,y_000419_right.npy,c_000419_right.npy
000394,left,x_000394_left.npy,y_000394_left.npy,c_000394_left.npy
000394,right,x_000394_right.npy,y_000394_right.npy,c_000394_right.npy
000380,left,x_000380_left.npy,y_000380_left.npy,c_000380_left.npy
000380,right,x_000380_right.npy,y_000380_right.npy,c_000380_right.npy
000223,left,x_000223_left.npy,y_000223_left.npy,c_000223_left.npy
000223,right,x_000223_right.npy,y_000223_right.npy,c_000223_right.npy
000545,left,x_000545_left.npy,y_000545_left.npy,c_000545_left.npy
000545,right,x_000545_right.npy,y_000545_right.npy,c_000545_right.npy
000551,left,x_000551_left.npy,y_000551_left.npy,c_000551_left.npy
000551,right,x_000551_right.npy,y_000551_right.npy,c_000551_right.npy
000237,left,x_000237_left.npy,y_000237_left.npy,c_000237_left.npy
000237,right,x_000237_right.npy,y_000237_right.npy,c_000237_right.npy
000579,left,x_000579_left.npy,y_000579_left.npy,c_000579_left.npy
000579,right,x_000579_right.npy,y_000579_right.npy,c_000579_right.npy
000586,left,x_000586_left.npy,y_000586_left.npy,c_000586_left.npy
000586,right,x_000586_right.npy,y_000586_right.npy,c_000586_right.npy
000592,left,x_000592_left.npy,y_000592_left.npy,c_000592_left.npy
000592,right,x_000592_right.npy,y_000592_right.npy,c_000592_right.npy
000021,left,x_000021_left.npy,y_000021_left.npy,c_000021_left.npy
000021,right,x_000021_right.npy,y_000021_right.npy,c_000021_right.npy
000035,left,x_000035_left.npy,y_000035_left.npy,c_000035_left.npy
000035,right,x_000035_right.npy,y_000035_right.npy,c_000035_right.npy
000753,left,x_000753_left.npy,y_000753_left.npy,c_000753_left.npy
000753,right,x_000753_right.npy,y_000753_right.npy,c_000753_right.npy
000009,left,x_000009_left.npy,y_000009_left.npy,c_000009_left.npy
000009,right,x_000009_right.npy,y_000009_right.npy,c_000009_right.npy
000784,left,x_000784_left.npy,y_000784_left.npy,c_000784_left.npy
000784,right,x_000784_right.npy,y_000784_right.npy,c_000784_right.npy
000948,left,x_000948_left.npy,y_000948_left.npy,c_000948_left.npy
000948,right,x_000948_right.npy,y_000948_right.npy,c_000948_right.npy
000790,left,x_000790_left.npy,y_000790_left.npy,c_000790_left.npy
000790,right,x_000790_right.npy,y_000790_right.npy,c_000790_right.npy
000960,left,x_000960_left.npy,y_000960_left.npy,c_000960_left.npy
000960,right,x_000960_right.npy,y_000960_right.npy,c_000960_right.npy
000974,left,x_000974_left.npy,y_000974_left.npy,c_000974_left.npy
000974,right,x_000974_right.npy,y_000974_right.npy,c_000974_right.npy
000962,left,x_000962_left.npy,y_000962_left.npy,c_000962_left.npy
000962,right,x_000962_right.npy,y_000962_right.npy,c_000962_right.npy
000976,left,x_000976_left.npy,y_000976_left.npy,c_000976_left.npy
000976,right,x_000976_right.npy,y_000976_right.npy,c_000976_right.npy
000786,left,x_000786_left.npy,y_000786_left.npy,c_000786_left.npy
000786,right,x_000786_right.npy,y_000786_right.npy,c_000786_right.npy
000792,left,x_000792_left.npy,y_000792_left.npy,c_000792_left.npy
000792,right,x_000792_right.npy,y_000792_right.npy,c_000792_right.npy
000779,left,x_000779_left.npy,y_000779_left.npy,c_000779_left.npy
000779,right,x_000779_right.npy,y_000779_right.npy,c_000779_right.npy
000023,left,x_000023_left.npy,y_000023_left.npy,c_000023_left.npy
000023,right,x_000023_right.npy,y_000023_right.npy,c_000023_right.npy
000745,left,x_000745_left.npy,y_000745_left.npy,c_000745_left.npy
000745,right,x_000745_right.npy,y_000745_right.npy,c_000745_right.npy
000989,left,x_000989_left.npy,y_000989_left.npy,c_000989_left.npy
000989,right,x_000989_right.npy,y_000989_right.npy,c_000989_right.npy
000751,left,x_000751_left.npy,y_000751_left.npy,c_000751_left.npy
000751,right,x_000751_right.npy,y_000751_right.npy,c_000751_right.npy
000037,left,x_000037_left.npy,y_000037_left.npy,c_000037_left.npy
000037,right,x_000037_right.npy,y_000037_right.npy,c_000037_right.npy
000584,left,x_000584_left.npy,y_000584_left.npy,c_000584_left.npy
000584,right,x_000584_right.npy,y_000584_right.npy,c_000584_right.npy
000590,left,x_000590_left.npy,y_000590_left.npy,c_000590_left.npy
000590,right,x_000590_right.npy,y_000590_right.npy,c_000590_right.npy
000209,left,x_000209_left.npy,y_000209_left.npy,c_000209_left.npy
000209,right,x_000209_right.npy,y_000209_right.npy,c_000209_right.npy
000547,left,x_000547_left.npy,y_000547_left.npy,c_000547_left.npy
000547,right,x_000547_right.npy,y_000547_right.npy,c_000547_right.npy
000221,left,x_000221_left.npy,y_000221_left.npy,c_000221_left.npy
000221,right,x_000221_right.npy,y_000221_right.npy,c_000221_right.npy
000235,left,x_000235_left.npy,y_000235_left.npy,c_000235_left.npy
000235,right,x_000235_right.npy,y_000235_right.npy,c_000235_right.npy
000553,left,x_000553_left.npy,y_000553_left.npy,c_000553_left.npy
000553,right,x_000553_right.npy,y_000553_right.npy,c_000553_right.npy
000396,left,x_000396_left.npy,y_000396_left.npy,c_000396_left.npy
000396,right,x_000396_right.npy,y_000396_right.npy,c_000396_right.npy
000382,left,x_000382_left.npy,y_000382_left.npy,c_000382_left.npy
000382,right,x_000382_right.npy,y_000382_right.npy,c_000382_right.npy
000369,left,x_000369_left.npy,y_000369_left.npy,c_000369_left.npy
000369,right,x_000369_right.npy,y_000369_right.npy,c_000369_right.npy
000433,left,x_000433_left.npy,y_000433_left.npy,c_000433_left.npy
000433,right,x_000433_right.npy,y_000433_right.npy,c_000433_right.npy
000355,left,x_000355_left.npy,y_000355_left.npy,c_000355_left.npy
000355,right,x_000355_right.npy,y_000355_right.npy,c_000355_right.npy
000341,left,x_000341_left.npy,y_000341_left.npy,c_000341_left.npy
000341,right,x_000341_right.npy,y_000341_right.npy,c_000341_right.npy
000427,left,x_000427_left.npy,y_000427_left.npy,c_000427_left.npy
000427,right,x_000427_right.npy,y_000427_right.npy,c_000427_right.npy
000816,left,x_000816_left.npy,y_000816_left.npy,c_000816_left.npy
000816,right,x_000816_right.npy,y_000816_right.npy,c_000816_right.npy
000802,left,x_000802_left.npy,y_000802_left.npy,c_000802_left.npy
000802,right,x_000802_right.npy,y_000802_right.npy,c_000802_right.npy
000194,left,x_000194_left.npy,y_000194_left.npy,c_000194_left.npy
000194,right,x_000194_right.npy,y_000194_right.npy,c_000194_right.npy
000180,left,x_000180_left.npy,y_000180_left.npy,c_000180_left.npy
000180,right,x_000180_right.npy,y_000180_right.npy,c_000180_right.npy
000619,left,x_000619_left.npy,y_000619_left.npy,c_000619_left.npy
000619,right,x_000619_right.npy,y_000619_right.npy,c_000619_right.npy
000157,left,x_000157_left.npy,y_000157_left.npy,c_000157_left.npy
000157,right,x_000157_right.npy,y_000157_right.npy,c_000157_right.npy
000631,left,x_000631_left.npy,y_000631_left.npy,c_000631_left.npy
000631,right,x_000631_right.npy,y_000631_right.npy,c_000631_right.npy
000625,left,x_000625_left.npy,y_000625_left.npy,c_000625_left.npy
000625,right,x_000625_right.npy,y_000625_right.npy,c_000625_right.npy
000143,left,x_000143_left.npy,y_000143_left.npy,c_000143_left.npy
000143,right,x_000143_right.npy,y_000143_right.npy,c_000143_right.npy
000624,left,x_000624_left.npy,y_000624_left.npy,c_000624_left.npy
000624,right,x_000624_right.npy,y_000624_right.npy,c_000624_right.npy
000142,left,x_000142_left.npy,y_000142_left.npy,c_000142_left.npy
000142,right,x_000142_right.npy,y_000142_right.npy,c_000142_right.npy
000156,left,x_000156_left.npy,y_000156_left.npy,c_000156_left.npy
000156,right,x_000156_right.npy,y_000156_right.npy,c_000156_right.npy
000630,left,x_000630_left.npy,y_000630_left.npy,c_000630_left.npy
000630,right,x_000630_right.npy,y_000630_right.npy,c_000630_right.npy
000618,left,x_000618_left.npy,y_000618_left.npy,c_000618_left.npy
000618,right,x_000618_right.npy,y_000618_right.npy,c_000618_right.npy
000181,left,x_000181_left.npy,y_000181_left.npy,c_000181_left.npy
000181,right,x_000181_right.npy,y_000181_right.npy,c_000181_right.npy
000195,left,x_000195_left.npy,y_000195_left.npy,c_000195_left.npy
000195,right,x_000195_right.npy,y_000195_right.npy,c_000195_right.npy
000803,left,x_000803_left.npy,y_000803_left.npy,c_000803_left.npy
000803,right,x_000803_right.npy,y_000803_right.npy,c_000803_right.npy
000817,left,x_000817_left.npy,y_000817_left.npy,c_000817_left.npy
000817,right,x_000817_right.npy,y_000817_right.npy,c_000817_right.npy
000340,left,x_000340_left.npy,y_000340_left.npy,c_000340_left.npy
000340,right,x_000340_right.npy,y_000340_right.npy,c_000340_right.npy
000426,left,x_000426_left.npy,y_000426_left.npy,c_000426_left.npy
000426,right,x_000426_right.npy,y_000426_right.npy,c_000426_right.npy
000432,left,x_000432_left.npy,y_000432_left.npy,c_000432_left.npy
000432,right,x_000432_right.npy,y_000432_right.npy,c_000432_right.npy
000354,left,x_000354_left.npy,y_000354_left.npy,c_000354_left.npy
000354,right,x_000354_right.npy,y_000354_right.npy,c_000354_right.npy
000368,left,x_000368_left.npy,y_000368_left.npy,c_000368_left.npy
000368,right,x_000368_right.npy,y_000368_right.npy,c_000368_right.npy
000383,left,x_000383_left.npy,y_000383_left.npy,c_000383_left.npy
000383,right,x_000383_right.npy,y_000383_right.npy,c_000383_right.npy
000397,left,x_000397_left.npy,y_000397_left.npy,c_000397_left.npy
000397,right,x_000397_right.npy,y_000397_right.npy,c_000397_right.npy
000234,left,x_000234_left.npy,y_000234_left.npy,c_000234_left.npy
000234,right,x_000234_right.npy,y_000234_right.npy,c_000234_right.npy
000552,left,x_000552_left.npy,y_000552_left.npy,c_000552_left.npy
000552,right,x_000552_right.npy,y_000552_right.npy,c_000552_right.npy
000546,left,x_000546_left.npy,y_000546_left.npy,c_000546_left.npy
000546,right,x_000546_right.npy,y_000546_right.npy,c_000546_right.npy
000220,left,x_000220_left.npy,y_000220_left.npy,c_000220_left.npy
000220,right,x_000220_right.npy,y_000220_right.npy,c_000220_right.npy
000208,left,x_000208_left.npy,y_000208_left.npy,c_000208_left.npy
000208,right,x_000208_right.npy,y_000208_right.npy,c_000208_right.npy
000591,left,x_000591_left.npy,y_000591_left.npy,c_000591_left.npy
000591,right,x_000591_right.npy,y_000591_right.npy,c_000591_right.npy
000585,left,x_000585_left.npy,y_000585_left.npy,c_000585_left.npy
000585,right,x_000585_right.npy,y_000585_right.npy,c_000585_right.npy
000750,left,x_000750_left.npy,y_000750_left.npy,c_000750_left.npy
000750,right,x_000750_right.npy,y_000750_right.npy,c_000750_right.npy
000988,left,x_000988_left.npy,y_000988_left.npy,c_000988_left.npy
000988,right,x_000988_right.npy,y_000988_right.npy,c_000988_right.npy
000036,left,x_000036_left.npy,y_000036_left.npy,c_000036_left.npy
000036,right,x_000036_right.npy,y_000036_right.npy,c_000036_right.npy
000022,left,x_000022_left.npy,y_000022_left.npy,c_000022_left.npy
000022,right,x_000022_right.npy,y_000022_right.npy,c_000022_right.npy
000744,left,x_000744_left.npy,y_000744_left.npy,c_000744_left.npy
000744,right,x_000744_right.npy,y_000744_right.npy,c_000744_right.npy
000778,left,x_000778_left.npy,y_000778_left.npy,c_000778_left.npy
000778,right,x_000778_right.npy,y_000778_right.npy,c_000778_right.npy
000793,left,x_000793_left.npy,y_000793_left.npy,c_000793_left.npy
000793,right,x_000793_right.npy,y_000793_right.npy,c_000793_right.npy
000787,left,x_000787_left.npy,y_000787_left.npy,c_000787_left.npy
000787,right,x_000787_right.npy,y_000787_right.npy,c_000787_right.npy
000977,left,x_000977_left.npy,y_000977_left.npy,c_000977_left.npy
000977,right,x_000977_right.npy,y_000977_right.npy,c_000977_right.npy
000963,left,x_000963_left.npy,y_000963_left.npy,c_000963_left.npy
000963,right,x_000963_right.npy,y_000963_right.npy,c_000963_right.npy
000946,left,x_000946_left.npy,y_000946_left.npy,c_000946_left.npy
000946,right,x_000946_right.npy,y_000946_right.npy,c_000946_right.npy
000952,left,x_000952_left.npy,y_000952_left.npy,c_000952_left.npy
000952,right,x_000952_right.npy,y_000952_right.npy,c_000952_right.npy
000761,left,x_000761_left.npy,y_000761_left.npy,c_000761_left.npy
000761,right,x_000761_right.npy,y_000761_right.npy,c_000761_right.npy
000007,left,x_000007_left.npy,y_000007_left.npy,c_000007_left.npy
000007,right,x_000007_right.npy,y_000007_right.npy,c_000007_right.npy
000013,left,x_000013_left.npy,y_000013_left.npy,c_000013_left.npy
000013,right,x_000013_right.npy,y_000013_right.npy,c_000013_right.npy
000775,left,x_000775_left.npy,y_000775_left.npy,c_000775_left.npy
000775,right,x_000775_right.npy,y_000775_right.npy,c_000775_right.npy
000985,left,x_000985_left.npy,y_000985_left.npy,c_000985_left.npy
000985,right,x_000985_right.npy,y_000985_right.npy,c_000985_right.npy
000991,left,x_000991_left.npy,y_000991_left.npy,c_000991_left.npy
000991,right,x_000991_right.npy,y_000991_right.npy,c_000991_right.npy
000749,left,x_000749_left.npy,y_000749_left.npy,c_000749_left.npy
000749,right,x_000749_right.npy,y_000749_right.npy,c_000749_right.npy
000588,left,x_000588_left.npy,y_000588_left.npy,c_000588_left.npy
000588,right,x_000588_right.npy,y_000588_right.npy,c_000588_right.npy
000205,left,x_000205_left.npy,y_000205_left.npy,c_000205_left.npy
000205,right,x_000205_right.npy,y_000205_right.npy,c_000205_right.npy
000563,left,x_000563_left.npy,y_000563_left.npy,c_000563_left.npy
000563,right,x_000563_right.npy,y_000563_right.npy,c_000563_right.npy
000577,left,x_000577_left.npy,y_000577_left.npy,c_000577_left.npy
000577,right,x_000577_right.npy,y_000577_right.npy,c_000577_right.npy
000211,left,x_000211_left.npy,y_000211_left.npy,c_000211_left.npy
000211,right,x_000211_right.npy,y_000211_right.npy,c_000211_right.npy
000239,left,x_000239_left.npy,y_000239_left.npy,c_000239_left.npy
000239,right,x_000239_right.npy,y_000239_right.npy,c_000239_right.npy
000371,left,x_000371_left.npy,y_000371_left.npy,c_000371_left.npy
000371,right,x_000371_right.npy,y_000371_right.npy,c_000371_right.npy
000417,left,x_000417_left.npy,y_000417_left.npy,c_000417_left.npy
000417,right,x_000417_right.npy,y_000417_right.npy,c_000417_right.npy
000403,left,x_000403_left.npy,y_000403_left.npy,c_000403_left.npy
000403,right,x_000403_right.npy,y_000403_right.npy,c_000403_right.npy
000365,left,x_000365_left.npy,y_000365_left.npy,c_000365_left.npy
000365,right,x_000365_right.npy,y_000365_right.npy,c_000365_right.npy
000359,left,x_000359_left.npy,y_000359_left.npy,c_000359_left.npy
000359,right,x_000359_right.npy,y_000359_right.npy,c_000359_right.npy
001047,left,x_001047_left.npy,y_001047_left.npy,c_001047_left.npy
001047,right,x_001047_right.npy,y_001047_right.npy,c_001047_right.npy
000832,left,x_000832_left.npy,y_000832_left.npy,c_000832_left.npy
000832,right,x_000832_right.npy,y_000832_right.npy,c_000832_right.npy
000198,left,x_000198_left.npy,y_000198_left.npy,c_000198_left.npy
000198,right,x_000198_right.npy,y_000198_right.npy,c_000198_right.npy
000826,left,x_000826_left.npy,y_000826_left.npy,c_000826_left.npy
000826,right,x_000826_right.npy,y_000826_right.npy,c_000826_right.npy
000615,left,x_000615_left.npy,y_000615_left.npy,c_000615_left.npy
000615,right,x_000615_right.npy,y_000615_right.npy,c_000615_right.npy
000173,left,x_000173_left.npy,y_000173_left.npy,c_000173_left.npy
000173,right,x_000173_right.npy,y_000173_right.npy,c_000173_right.npy
000167,left,x_000167_left.npy,y_000167_left.npy,c_000167_left.npy
000167,right,x_000167_right.npy,y_000167_right.npy,c_000167_right.npy
000601,left,x_000601_left.npy,y_000601_left.npy,c_000601_left.npy
000601,right,x_000601_right.npy,y_000601_right.npy,c_000601_right.npy
000629,left,x_000629_left.npy,y_000629_left.npy,c_000629_left.npy
000629,right,x_000629_right.npy,y_000629_right.npy,c_000629_right.npy
000628,left,x_000628_left.npy,y_000628_left.npy,c_000628_left.npy
000628,right,x_000628_right.npy,y_000628_right.npy,c_000628_right.npy
000166,left,x_000166_left.npy,y_000166_left.npy,c_000166_left.npy
000166,right,x_000166_right.npy,y_000166_right.npy,c_000166_right.npy
000600,left,x_000600_left.npy,y_000600_left.npy,c_000600_left.npy
000600,right,x_000600_right.npy,y_000600_right.npy,c_000600_right.npy
000614,left,x_000614_left.npy,y_000614_left.npy,c_000614_left.npy
000614,right,x_000614_right.npy,y_000614_right.npy,c_000614_right.npy
000172,left,x_000172_left.npy,y_000172_left.npy,c_000172_left.npy
000172,right,x_000172_right.npy,y_000172_right.npy,c_000172_right.npy
000199,left,x_000199_left.npy,y_000199_left.npy,c_000199_left.npy
000199,right,x_000199_right.npy,y_000199_right.npy,c_000199_right.npy
000827,left,x_000827_left.npy,y_000827_left.npy,c_000827_left.npy
000827,right,x_000827_right.npy,y_000827_right.npy,c_000827_right.npy
000833,left,x_000833_left.npy,y_000833_left.npy,c_000833_left.npy
000833,right,x_000833_right.npy,y_000833_right.npy,c_000833_right.npy
001046,left,x_001046_left.npy,y_001046_left.npy,c_001046_left.npy
001046,right,x_001046_right.npy,y_001046_right.npy,c_001046_right.npy
000358,left,x_000358_left.npy,y_000358_left.npy,c_000358_left.npy
000358,right,x_000358_right.npy,y_000358_right.npy,c_000358_right.npy
000402,left,x_000402_left.npy,y_000402_left.npy,c_000402_left.npy
000402,right,x_000402_right.npy,y_000402_right.npy,c_000402_right.npy
000364,left,x_000364_left.npy,y_000364_left.npy,c_000364_left.npy
000364,right,x_000364_right.npy,y_000364_right.npy,c_000364_right.npy
000370,left,x_000370_left.npy,y_000370_left.npy,c_000370_left.npy
000370,right,x_000370_right.npy,y_000370_right.npy,c_000370_right.npy
000416,left,x_000416_left.npy,y_000416_left.npy,c_000416_left.npy
000416,right,x_000416_right.npy,y_000416_right.npy,c_000416_right.npy
000238,left,x_000238_left.npy,y_000238_left.npy,c_000238_left.npy
000238,right,x_000238_right.npy,y_000238_right.npy,c_000238_right.npy
000576,left,x_000576_left.npy,y_000576_left.npy,c_000576_left.npy
000576,right,x_000576_right.npy,y_000576_right.npy,c_000576_right.npy
000210,left,x_000210_left.npy,y_000210_left.npy,c_000210_left.npy
000210,right,x_000210_right.npy,y_000210_right.npy,c_000210_right.npy
000204,left,x_000204_left.npy,y_000204_left.npy,c_000204_left.npy
000204,right,x_000204_right.npy,y_000204_right.npy,c_000204_right.npy
